UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.EventRecords,activityStatus,Defines whether this Experiment Data record can be queried (Active) or not queried (Inactive) ,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.EventRecords,activityStatus,Defines whether this Experiment Data record can be queried (Active) or not queried (Inactive) ,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,A set of attributes that defines Proteomics,Proteomics,Proteomics,ObjectClass,C20085,"The global analysis of cellular proteins has recently been termed proteomics and is a key area of research that is developing in the post-genome era. Proteomics uses a combination of sophisticated techniques including two-dimensional (2D) gel electrophoresis, image analysis, mass spectrometry, amino acid sequencing, and bio-informatics to resolve comprehensively, to quantify, and to characterize proteins. The application of proteomics provides major opportunities to elucidate disease mechanisms and to identify new diagnostic markers and therapeutic targets.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,A set of attributes that defines Proteomics,Event,Event,ObjectClass,C25499,Something that happens at a given place and time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,dataFile,stores the file information in binary,Data,Data,Property,C25474,"A collection or single item of factual information, derived from measurement or research, from which conclusions may be drawn.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,dataFile,stores the file information in binary,File,File,Property,C42883,A set of related records (either written or electronic) kept together.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,referenceId,Stores the identifier of proteomics from caArray as a reference.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,referenceId,Stores the identifier of proteomics from caArray as a reference.,Reference_Object,Reference Object,Property,C48294,Something referred to; the object of a reference.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,referenceId,Stores the identifier of proteomics from caArray as a reference.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,referenceId,Stores the identifier of proteomics from caArray as a reference.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,referenceId,Stores the identifier of proteomics from caArray as a reference.,Reference,Reference,Property,C25641,A note acknowledging a source of information or quoting a passage.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.ProteomicsEventRecords,description,Stores the description of proteomics data element,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,The diagnosis of the disease is the conclusion drawn after correlation of the animal's signs and symptoms with the pathology results,Event,Event,ObjectClass,C25499,Something that happens at a given place and time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,The diagnosis of the disease is the conclusion drawn after correlation of the animal's signs and symptoms with the pathology results,Pathology,Pathology,ObjectClass,C18189,"The medical science, and specialty practice, concerned with all aspects of disease, but with special reference to the essential nature, causes, and development of abnormal conditions, as well as the structural and functional changes that result from the disease processes. Informally used to mean the result of such an examination.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,diagnosis,Analysis of symptoms,Diagnosis_Study,Diagnosis Study,Property,C49653,A type of study protocol designed to evaluate intervention(s) aimed at identifying a disease or condition.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,diagnosis,Analysis of symptoms,Diagnosis,Diagnosis,Property,C15220,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,gross,"Gross denotes the complete or whole tissue, gross examination means identification of disease with the naked eye. ",Gross,Gross,Property,C43566,Visible to the naked eye.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,microscopicDescription,Microscopic Description of the Case,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,microscopicDescription,Microscopic Description of the Case,Microscopic,Microscopic,Property,C25252,Too small to be seen except under a microscope.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,pathologyNumber,pathology number associated with the current case,Number,Number,Property,C25337,"A numeral or string of numerals expressing value, quantity, or identification.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,pathologyNumber,pathology number associated with the current case,Pathology,Pathology,Property,C18189,"The medical science, and specialty practice, concerned with all aspects of disease, but with special reference to the essential nature, causes, and development of abnormal conditions, as well as the structural and functional changes that result from the disease processes. Informally used to mean the result of such an examination.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,submittedDate,Date when this case was submitted,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.PathologyEventRecords,submittedDate,Date when this case was submitted,Submitted,Submitted,Property,C25695,Referred for judgment or consideration; handed over.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,A set of attributes that define microarray data,Microarray,Microarray,ObjectClass,C44282,"A piece of glass or plastic on which different samples have been affixed at separate locations in an ordered manner thus forming a microscopic array.  The samples are usually DNA fragments but may also be antibodies, other proteins, or tissues.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,A set of attributes that define microarray data,Event,Event,ObjectClass,C25499,Something that happens at a given place and time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,dataFile,stores the file information in binary,Data,Data,Property,C25474,"A collection or single item of factual information, derived from measurement or research, from which conclusions may be drawn.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,dataFile,stores the file information in binary,File,File,Property,C42883,A set of related records (either written or electronic) kept together.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,referenceId,Stores the identifier of microarray from caArray as a reference,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,referenceId,Stores the identifier of microarray from caArray as a reference,Reference_Object,Reference Object,Property,C48294,Something referred to; the object of a reference.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,referenceId,Stores the identifier of microarray from caArray as a reference,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,referenceId,Stores the identifier of microarray from caArray as a reference,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,referenceId,Stores the identifier of microarray from caArray as a reference,Reference,Reference,Property,C25641,A note acknowledging a source of information or quoting a passage.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.MicroarrayEventRecords,description,Stores the description of microarray data element,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,A set of attributes that defines Tissue,Tissue,Tissue,ObjectClass,C12801,"An aggregate of cells with similar or identical specialized characteristics, contributing to the performance of a specific function.  Tissues are parts of organs.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueLongName,Full Name of Tissue ,Mouse_Tissue_Types,Murine Tissue Types,Property,C23732,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueLongName,Full Name of Tissue ,Tissue,Tissue,Property,C12801,"An aggregate of cells with similar or identical specialized characteristics, contributing to the performance of a specific function.  Tissues are parts of organs.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueLongName,Full Name of Tissue ,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueLongName,Full Name of Tissue ,Long,Long,Property,C25248,Of relatively great or greater than average spatial extension or temporal duration.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueLongName,Full Name of Tissue ,Normal_Tissue,Tissue,Property,C33177,"An anatomical structure, which consists of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships. Examples: epithelium, muscle tissue, connective tissue, neural tissue, lymphoid tissue.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueShortName,Abbreivated Name of Tissue,Short,Short,Property,C25249,Having little (physical) length or seeming to be limited in (temporal) duration.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueShortName,Abbreivated Name of Tissue,Mouse_Tissue_Types,Murine Tissue Types,Property,C23732,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueShortName,Abbreivated Name of Tissue,Tissue,Tissue,Property,C12801,"An aggregate of cells with similar or identical specialized characteristics, contributing to the performance of a specific function.  Tissues are parts of organs.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueShortName,Abbreivated Name of Tissue,Name,Person Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,tissueShortName,Abbreivated Name of Tissue,Normal_Tissue,Tissue,Property,C33177,"An anatomical structure, which consists of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships. Examples: epithelium, muscle tissue, connective tissue, neural tissue, lymphoid tissue.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,createdDate,Date when this record was added to the system.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,createdDate,Date when this record was added to the system.,Created,Creation,Property,C42620,The process by which something is brought into existence; having been brought into existence.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,activityStatus,Defines whether this Tissue record can be queried (Active) or not queried (Inactive) ,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Tissue,activityStatus,Defines whether this Tissue record can be queried (Active) or not queried (Inactive) ,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,A set of attributes that stores the Pathology Image,Image,Image,ObjectClass,C48179,Any record of an imaging event whether physical or electronic.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,createdDate,Date when this record was added to the system.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,createdDate,Date when this record was added to the system.,Created,Creation,Property,C42620,The process by which something is brought into existence; having been brought into existence.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,image,Stores the image file information in binary,Integrated_Molecular_Analysis_of_Genomes_and_their_Expression_Consortium,Integrated Molecular Analysis of Genomes and their Expression Consortium,Property,C45993,"A group formed in 1993 by four academic groups on a collaborative basis after informal discussions led to a common vision of how to achieve an important goal in the study of the human genome: the Integrated Molecular Analysis of Genomes and their Expression. They share high-quality, arrayed cDNA libraries and place sequence, map, and expression data on the clones in these arrays into the public domain. The human and mouse genomes were the first to be studied, and the collection now contains clones from rat, zebrafish, Fugu, Xenopus and rhesus macaque. They anticipate arraying (and sharing) cDNA libraries from additional species over time. A majority of their clones are publicly available, free of any royalties, and may be used by anyone agreeing with their guidelines.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,image,Stores the image file information in binary,Medical_Image,Medical Image,Property,C19477,Any record of a medical imaging event whether physical or electronic.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,image,Stores the image file information in binary,Image,Image,Property,C48179,Any record of an imaging event whether physical or electronic.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,activityStatus,Defines whether this Pathology Image is active or inactive,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.Image,activityStatus,Defines whether this Pathology Image is active or inactive,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocol,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocol,A set of written procedures that describe how a biospecimen is prospectively collected,Protocol,Clinical Trial Protocol,ObjectClass,C25320,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocol,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocol,A set of written procedures that describe how a biospecimen is prospectively collected,Collection,Collection,ObjectClass,C25453,The act of gathering things together; having been brought together in one place.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,A required specimen collection event associated with a Collection Protocol,Protocol,Clinical Trial Protocol,ObjectClass,C25320,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,A required specimen collection event associated with a Collection Protocol,Collection,Collection,ObjectClass,C25453,The act of gathering things together; having been brought together in one place.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,A required specimen collection event associated with a Collection Protocol,Event,Event,ObjectClass,C25499,Something that happens at a given place and time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,studyCalendarEventPoint,"Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.",Clinical_Study,Clinical Study,Property,C15206,"Research conducted with human subjects or on material of human origin in which an investigator directly interacts with human subjects; includes development of new technologies, mechanism of human diseases, therapy, clinical trials, epidemiology, behavior and health services research.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,studyCalendarEventPoint,"Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.",Event,Event,Property,C25499,Something that happens at a given place and time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,studyCalendarEventPoint,"Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.",Study_Object,Study Object,Property,C45319,An abbreviated set of written procedures that describe how a previously collected biospecimen will be utilized.  Note that biospecimens may be collected (and utilized) with one PROTOCOL and then later utilized by multiple different STUDIES. (caTISSUE),NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.CollectionProtocolEvent,studyCalendarEventPoint,"Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.",Calendars,Calendar,Property,C19459,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,A set of procedures that govern the collection and/or distribution of biospecimens,Specimen,Specimen,ObjectClass,C19157,"A part of a thing, or of several things, taken to demonstrate or to determine the character of the whole, e.g. a substance, or portion of material obtained for use in testing, examination, or study; particularly, a preparation of tissue or bodily fluid taken for examination or diagnosis.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,A set of procedures that govern the collection and/or distribution of biospecimens,Protocol,Clinical Trial Protocol,ObjectClass,C25320,,,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,id,System generated unique identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,id,System generated unique identifier.,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,id,System generated unique identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,title,Full title assigned to the protocol,Document_Title,Title,Property,C42774,"A general or descriptive designator for an object, work of art, or literary composition.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,title,Full title assigned to the protocol,Trial_Title,Trial Title,Property,C49802,The name of a clinical trial.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,title,Full title assigned to the protocol,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,irbIdentifier,IRB approval number.,Institutional_Review_Board,Institutional Review Board,Property,C16741,A specially constituted review body established or designated by an entity to protect the welfare of human subjects recruited to participate in biomedical or behavioral research.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,irbIdentifier,IRB approval number.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,shortTitle,Abbreviated title assigned to the protocol,Short,Short,Property,C25249,Having little (physical) length or seeming to be limited in (temporal) duration.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,shortTitle,Abbreviated title assigned to the protocol,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,endDate,Date on which the protocol is marked as closed.,ENG_wt_Allele,ENG wt Allele,Property,C51541,"The ENG gene at 9q33-q34.1 encodes Endoglin, which is a homodimeric transmembrane glycoprotein highly expressed by endothelial cells. Endoglin may play a critical role in the binding of endothelial cells to integrins and/or other RGD receptors. Endoglin homodimer forms an heteromeric complex with the signaling receptors for Transforming Growth Factor-Beta: TGF-Beta Receptors I and/or II. It is able to bind TGF-Beta 1, and 3 efficiently and TGF-Beta 2 less efficiently. Mutations in the ENG gene produce hereditary hemorrhagic telangiectasia. (From LocusLink, Swiss-Prot and NCI)",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,endDate,Date on which the protocol is marked as closed.,End_Date,End Date,Property,C25380,The calendar date on which an activity is terminated or completed.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,endDate,Date on which the protocol is marked as closed.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,endDate,Date on which the protocol is marked as closed.,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,endDate,Date on which the protocol is marked as closed.,Endoglin,Endoglin,Property,C17406,Endoglin is a Transforming Growth Factor Receptor present on tumor vasculature.  It is a marker of angiogenesis and a target for cancer therapy.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,activityStatus,Defines whether this SpecimenProtocol record can be queried (Active) or not queried (Inactive) by any actor,Status,Status,Property,C25688,A condition or state at a particular time.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,activityStatus,Defines whether this SpecimenProtocol record can be queried (Active) or not queried (Inactive) by any actor,Activity,Activity,Property,C43431,An action taken in pursuit of an objective; the state of being active.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,startDate,Date on which the protocol is activated.,Begin,Begin,Property,C25431,"Have a beginning, in a temporal, spatial, or evaluative sense; the point in space or time where something begins.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,startDate,Date on which the protocol is activated.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,startDate,Date on which the protocol is activated.,Begin_Date,Start Date,Property,C25383,The calendar date on which something is to start or did start.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,descriptionURL,URL to the document that describes detailed information for the biospecimen protocol.,Description,Description,Property,C25365,"A written or verbal account, representation, statement, or explanation of something.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,descriptionURL,URL to the document that describes detailed information for the biospecimen protocol.,Uniform_Resource_Locator,Uniform Resource Locator,Property,C42743,An Internet address which tells a browser where to find an Internet resource.,NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.SpecimenProtocol,enrollment,Number of anticipated cases need for the protocol.,Enrollment,Enrollment,Property,C37948,"The act of registration, entering in a list, catalog, group, study; also, the number of subjects enrolled.",NCI,,0
Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,Logical View.Logical Model.edu.ucdavis.caelmir.domain.common.eventRecords.protocol.research.Study,Study consist of a set of related experiments designed to test a aspects of a central or common hypothesis.,Clinical_Study,Clinical Study,ObjectClass,C15206,"Research conducted with human subjects or on material of human origin in which an investigator directly interacts with human subjects; includes development of new technologies, mechanism of human diseases, therapy, clinical trials, epidemiology, behavior and health services research.",NCI,,0
